2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - Take start element.
2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - End element is reached, adding TariffBonus object to list.
2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - Take start element.
2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - Take start element.
2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - Take start element.
2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - Take start element.
2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - Take start element.
2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - Take start element.
2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - Take start element.
2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - Take start element.
2018-12-23 00:37:48 [main] DEBUG  stax.ReaderStAX - End element is reached, adding TariffBonus object to list.
